clip_id	split	folder	cat	item	source	start	end	duration	n_words	text	ipa	low_share	has_digits	has_latin	asr_ok	tts_ok
229_153488_0014	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	123.7	133.55	9.85	35	האט ער מחליט געווען אז דאס גייט ווערן זיין מצוה. יעדע מאל ער קומט אראפ, וועט ער מיטברענגען מיט זיך א באקס פון לעכט, עס איבערלאזן ביים ציון אז אידן זאלן האבן לעכט צו צינדן.	hut ɛr mˈaxlit ɡəvˈejn az dus ɡajt virn zaːn mˈiʦvə. jˈɛdə mul ɛr kimt arˈup, vɛt ɛr mˈitbrejnɡən mit zix a baks fin lɛxt, ɛs ˈibərluzn bam ʦjin az jidn zɔln hubn lɛxt ʦi ʦindn.	0.086	False	False	True	True
229_153488_0015	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	133.5	144.25	10.75	27	אין וויען איז דא א גרויסע געשעפט מיט'ן נאמען מעטרא, וואס פארקויפט עסן מיט טרינקען פאר גרויסע סטארס פאר ביליגע פרייזן, א שטייגער ווי קאסטקא אין אמעריקע.	in vˈiən iz du a ɡrˈɔjsə ɡəʃˈɛft mitn nˈumən mˈɛtra, vus farkˈɔjft ɛsn mit trˈinkən far ɡrˈɔjsə stars far bˈiliɡə praːzn, a ʃtˈajɡər vi kˈastka in amˈɛrikə.	0.259	False	False	True	True
229_153488_0016	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	144.2	150.55	6.35	18	און וויבאלד איצי האט געהאט זיין טעיק-אוט, פלעגט ער פארקויפן אסאך טרינקען, פלעגט ער קויפן פון מעטרא.	in vˈibald ˈiʦi hut ɡəhˈat zaːn tajk it, flɛɡt ɛr farkˈɔjfn ˈasax trˈinkən, flɛɡt ɛr kɔjfn fin mˈɛtra.	0.278	False	False	True	True
229_153488_0017	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	163.8	167.85	4.05	1	And I went to Reb Shayele, I put it down by the ציון, and I drove off.	ʦjin,	0.0	False	True	False	False
229_153488_0018	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	167.8	177.55	9.75	25	דאס האט זיך אנגעהאלטן פאר בערך דריי יאר. איצי האט שוין געהאלטן פיר יאר נאכן קויפן דעם הויז. ער האט עס נישט געקענט ווייטער פארקויפן.	dus hut zix ˈunɡəhaltn far bəˈejrəx draj jur. ˈiʦi hut ʃɔjn ɡəhˈaltn fir jur nuxn kɔjfn dejm hoʊz. ɛr hut ɛs niʃt ɡəkˈɛnt vˈaːtər farkˈɔjfn.	0.08	False	False	True	True
229_153488_0019	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	177.5	181.55	4.05	9	ער האט פרובירט, בראקערס זענען געקומען, ס'איז גארנישט געגאנגען.	ɛr hut prˈibirt, brˈakərs zˈɛnən ɡəkˈimən, siz ɡˈurniʃt ɡəɡˈanɡən.	0.111	False	False	True	True
229_153488_0020	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	181.5	197.25	15.75	22	ס'האט אים זייער שטארק וויי געטון צו זען ווי ער פארלירט חודש נאך חודש שווערע געלטער, paying די maintenance, paying די bank, losing א געוואלד, sweating about לא עלינו, it was terrible.	səhˈut ejm zˈajər ʃtark vaj ɡətˈin ʦi zejn vi ɛr farlˈirt xˈɔjdəʃ nux xˈɔjdəʃ ʃvˈɛrə ɡəltˈɛr, də də a ɡəvˈald, lɔj ulˈajni,	0.136	False	True	False	False
229_153488_0021	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	197.2	205.85	8.65	13	איין שיינעם טאג שפאצירט אריין א אידישע real estate broker אין זיין takeout. ער הייסט משה מאטאטוב.	ajn ʃˈajnəm tuɡ ʃpˈaʦirt arˈaːn a jˈidiʃə in zaːn ɛr hajst mˈɔjʃə mˈatatib.	0.231	False	True	False	False
229_153488_0022	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	205.8	212.25	6.45	15	"און איצי גרייט אים אזוי צו א שיינע סענדוויטש, און אדערווייל פרעגט ער משה, ""איצי, I have a question for you."	in ˈiʦi ɡrajt ejm azˈɔj ʦi a ʃˈajnə sˈɛndviʧ, in ˈadərvajl frɛɡt ɛr mˈɔjʃə, ˈiʦi,	0.333	False	True	False	False
229_153488_0023	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	217.6	219.85	2.25	8	"און איצי איז געווען שאקד. ""משה, אן אפארטמענט for sale? Of course!"""	in ˈiʦi iz ɡəvˈejn ʃakd. mˈɔjʃə, un afartmˈɛnt	0.375	False	True	False	False
229_153488_0024	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	219.8	230.25	10.45	27	"ער איז געלאפן צו זיין אפיס און געברענגט מיר א key, די keys פון די אפארטמענט, די plan, אלעס וואס איך דארף, און ער האט מיר געזאגט, ""Good luck, מזל טוב, תצליח."""	ɛr iz ɡəlˈafn ʦi zaːn ˈɔfis in ɡəbrˈɛnɡt mir a də fin də afartmˈɛnt, də ˈaləs vus ix daf, in ɛr hut mir ɡəzˈuɡt, mazl tɔjv, sʦlix	0.148	False	True	False	False
229_153488_0025	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	230.2	241.05	10.85	28	משה גייט ארויס פון איצי'ס takeout, ער גייט צו זיין אפיס, ער שיקט אראפ זיין ארבעטער צו גיין כאפן בילדער פונעם הויז, און ער גייט עס ארויפלייגן אויפן מארקעט.	mˈɔjʃə ɡajt arˈoʊs fin ˈiʦis ɛr ɡajt ʦi zaːn ˈɔfis, ɛr ʃikt arˈup zaːn ˈarbətər ʦi ɡajn xapn bˈildər fˈinəm hoʊz, in ɛr ɡajt ɛs arˈoʊflajɡn afn mˈarkət.	0.107	False	True	False	False
229_153488_0026	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	241.0	248.15	7.15	21	"דער ארבעטער גייט אראפ צום הויז, און ער געט א רוף אן זיין בעל הבית משה, און ער זאגט אים, ""משה, it's not possible to sell this apartment."	dɛr ˈarbətər ɡajt arˈup ʦim hoʊz, in ɛr ɡɛt a rif un zaːn baːl habˈajis mˈɔjʃə, in ɛr zuɡt ejm, mˈɔjʃə,	0.19	False	True	False	False
229_153488_0027	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	254.1	260.15	6.05	6	"איך האב אים געזאגט, ""You have to do it. בעזרת השם, we will sell it."""	ix hub ejm ɡəzˈuɡt, bˈɛzras haʃˈɛm,	0.167	False	True	False	False
229_153488_0028	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	260.1	272.95	12.85	17	"און דערווייל, עס קומט אים צו א phone call פון זיין broker פון Metro, און ער זאגט אים, ""Mr. Hager, I wanted to tell you there's a very good deal on drinks, ממש האלב פרייז."""	in dərvˈaːl, ɛs kimt ejm ʦi a fin zaːn fin in ɛr zuɡt ejm, mˈamiʃ halb praːz	0.118	False	True	False	False
229_153488_0029	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	272.9	277.25	4.35	4	"איצי האט זיך באדאנקט, ""Thank you very much, I'm already talking to you."""	ˈiʦi hut zix badˈankt,	0.5	False	True	False	False
229_153488_0030	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	301.4	311.05	9.65	3	"I put the phone down and I said, ""ר' ישעי'לע, from today onwards, I'm going to make light by you. I'm going to always put candles in your ציון."	rajʃ ˈiʃajlə, ʦjin.	0.333	False	True	False	False
229_153488_0031	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	311.0	317.05	6.05	4	"Please make light by me and get rid of this flat אין בערלער גאסע נומער 45."""	in bˈɛrlər ɡˈasə nˈimər	0.25	True	True	False	False
229_153488_0032	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	317.0	326.15	9.15	30	"אינעם זעלבן טאג באקומט ער א פאון קאל פון משה, מיין טאטע, אויף די בראוקער, און ער זאגט אים, ""איצי, איך האב איינער וואס איז גרייט צו קויפן דעם הויז."""	ˈinəm zɛlbn tuɡ bakˈimt ɛr a foʊn kal fin mˈɔjʃə, maːn tˈatə, oʊf də brˈikər, in ɛr zuɡt ejm, ˈiʦi, ix hub ˈajnər vus iz ɡrajt ʦi kɔjfn dejm hoʊz	0.133	False	False	True	True
229_153488_0033	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	326.1	331.45	5.35	24	"איצי זאגט אים, ""משה, מאך דיך נישט נאריש. האסט נישט געטראפן איינער וואס זאל עס קויפן אין איין טאג. איך קען עס נישט גלייבן."	ˈiʦi zuɡt ejm, mˈɔjʃə, max dix niʃt nˈariʃ. hust niʃt ɡətrˈafn ˈajnər vus zul ɛs kɔjfn in ajn tuɡ. ix kɛn ɛs niʃt ɡlaːbn.	0.125	False	False	True	True
229_153488_0034	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	344.8	350.05	5.25	17	"משה רופט אים צוריק אפאר מינוט שפעטער און ער זאגט אים, ""איצי, איך האב גערעדט מיט די buyer."	mˈɔjʃə rift ejm ʦirˈik apˈur minˈit ʃpˈejtər in ɛr zuɡt ejm, ˈiʦi, ix hub ɡərˈɛt mit də	0.059	False	True	False	False
229_153488_0035	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	350.0	355.45	5.45	15	"ער איז גרייט, נעקסטע וואך דינסטאג קענסטו קומען צו די lawyer, מ'גייט קלאזן אויף דעם הויז."""	ɛr iz ɡrajt, nˈɛkstə vɔx dˈinstaɡ kˈɛnsti kˈimən ʦi də mɡajt klazn oʊf dejm hoʊz	0.133	False	True	False	False
229_153488_0036	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	367.9	376.95	9.05	22	דאס איז נאר ר' ישעי'לע'ס הויז. און מיט דעם וואקט ער אריין צו סיינען דעם דיעל. ער קומט אריין, משה זיצט דארטן.	dus iz nɔr rajʃ ˈiʃajləs hoʊz. in mit dejm vakt ɛr arˈaːn ʦi sˈajnən dejm dˈiəl. ɛr kimt arˈaːn, mˈɔjʃə ziʦt dɔrtn.	0.091	False	False	True	True
229_153488_0037	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	376.9	392.45	15.55	55	"משה זאגט אים, ""איצי, איך וויל דיר זאגן, אין מיין גאנצע קאריער האב איך נאך קיינמאל נישט פארקויפט א הויז אין א וואך'ס צייט, און נאך מער אזא הויז וואס איז ביים עק שטאט, און מ'פרובירט עס שוין צו פארקויפן פאר פיר יאר, און מ'האלט שוין איבער צען בראוקערס וואס האבן פרובירט עס צו פארקויפן."""	mˈɔjʃə zuɡt ejm, ˈiʦi, ix vil dir zuɡn, in maːn ɡˈanʦə kˈariər hub ix nux kˈajnmul niʃt farkˈɔjft a hoʊz in a vaxs ʦaːt, in nux mɛr azˈa hoʊz vus iz bam ɛk ʃtut, in mprˈibirt ɛs ʃɔjn ʦi farkˈɔjfn far fir jur, in mhalt ʃɔjn ˈibər ʦɛn brˈikərs vus hubn prˈibirt ɛs ʦi farkˈɔjfn	0.145	False	False	True	False
229_153488_0038	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	392.4	399.35	6.95	12	דער לאיער קומט אריין, מ'נעמט ארויס די דאקומענטס, מ'גייט סיינען, מ'גייט קלאוזן.	dɛr lˈaːər kimt arˈaːn, mnɛmt arˈoʊs də dakimˈɛnʦ, mɡajt sˈajnən, mɡajt klizn.	0.25	False	False	True	True
229_153488_0039	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	399.3	405.15	5.85	12	איצי קוקט אויף די קלאוזינג דאקומענטס, און ער קען עס נישט גלייבן.	ˈiʦi kikt oʊf də klˈizinɡ dakimˈɛnʦ, in ɛr kɛn ɛs niʃt ɡlaːbn.	0.25	False	False	True	True
229_153488_0040	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	405.1	410.65	5.55	7	די הויז גייט זיך פארקויפן פאר 256,000 יורא,	də hoʊz ɡajt zix farkˈɔjfn far jˈira,	0.143	True	False	False	False
229_153488_0041	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	410.6	419.25	8.65	18	די פונקטליכע אמאונט פון וויפיל לעכט ליגן אויף די דריי פאלעטס וואס זענען יעצט געווארן דעליווערט קיין קערעסטיר.	də fˈinktləxə ˈamint fin vˈifil lɛxt liɡn oʊf də draj fˈaləʦ vus zˈɛnən jɛʦt ɡəvˈɔrn dˈɛlivərt kan kərəstˈir.	0.167	False	False	True	True
229_153488_0042	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	419.2	421.45	2.25	12	נאכ'ן קלאוזן אויף דעם דיעל איז איצי פטור געווארן פון דעם הויז.	nuxn klizn oʊf dejm dˈiəl iz ˈiʦi pˈutər ɡəvˈɔrn fin dejm hoʊz.	0.25	False	False	True	True
229_153488_0043	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	421.4	434.75	13.35	29	"נאכ'ן ארויסוואקן פון דעם לויער'ס אפיס, קוקט איצי ארויף צום הימל און ער זאגט, ""ר' ישעי'לע, איך האב געמאכט לעכטיג ביי דיר, און דו האסט געמאכט לעכטיג ביי מיר."""	nuxn arˈoʊsvakn fin dejm lˈɔjərs ˈɔfis, kikt ˈiʦi arˈoʊf ʦim himl in ɛr zuɡt, rajʃ ˈiʃajlə, ix hub ɡəmˈaxt lˈɛxtiɡ baː dir, in di hust ɡəmˈaxt lˈɛxtiɡ baː mir	0.138	False	False	True	True
229_153488_0044	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	434.7	439.15	4.45	8	טייערע אידן, מ'האלט שוין איבער צען יאר שפעטער.	tˈaːjərə jidn, mhalt ʃɔjn ˈibər ʦɛn jur ʃpˈejtər.	0.0	False	False	True	True
229_153488_0045	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	439.1	447.75	8.65	19	איצי האלט אן זיין קבלה, און ער איז מנדב חודש'ליך טויזנטער לעכט קיין קערעסטיר צום ציון פון ר' ישעי'לע.	ˈiʦi halt un zaːn kˈibluh, in ɛr iz mənˈadəv xˈidʃləx tˈoʊzntər lɛxt kan kərəstˈir ʦim ʦjin fin rajʃ ˈiʃajlə.	0.211	False	False	True	True
229_153488_0046	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	447.7	455.25	7.55	1	"""To this day, by the יארצייט, I probably give around 300,000 candles."""	jˈurʦajt,	0.0	True	True	False	False
229_153488_0047	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	455.2	476.65	21.45	48	יעצט, געמליער, ווען טויזנטער אידן מאכן זייער וועג ארויף קיין קערעסטיר צו ר' ישעי'לע, מ'גיסט זיך אויס די הארץ, מ'וויינט זיך אויס די הארץ, און מ'דאוונט און מ'בעט און מ'רייסט איין פאר ישועות און רפואות, איז נישט קיין שאלה אז ר' ישעי'לע גייט מאכן ליכטיג ביי אונז אלע.	jɛʦt, ɡəmlˈiər, vɛn tˈoʊzntər jidn maxn zˈajər vejɡ arˈoʊf kan kərəstˈir ʦi rajʃ ˈiʃajlə, mɡist zix oʊs də harʦ, mvajnt zix oʊs də harʦ, in mdavnt in mbɛt in mrajst ajn far jʃiˈɛɔjs in rfˈiɔjs, iz niʃt kan ʃˈaːlə az rajʃ ˈiʃajlə ɡajt maxn lˈixtiɡ baː inz ˈalə.	0.104	False	False	False	False
229_153488_0048	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	476.6	478.85	2.25	6	א גוטן, דא רעדט נפתלי'ס שעלע.	a ɡitn, du rɛdt nfslis ʃˈɛlə.	0.333	False	False	True	False
229_153488_0049	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	478.8	488.15	9.35	35	אזויווי ס'קומט יעצט די יארצייט פון הייליגן ר' ישעי'לע קערעסטירער זכותו יגן עלינו ועל כל ישראל, איז באקאנט אז ר' ישעי'לע קערעסטירער האט געזאגט אז ווער ס'וועט העלפן זיינע אייניקלעך וועט ער דאס שולדיג בלייבן.	ˈazɔjvi skimt jɛʦt də jˈurʦajt fin hˈajliɡn rajʃ ˈiʃajlə kərəstˈirər zxˈisɔj iɡn ulˈajni ˈiəl kɔl jisrˈuəl, iz bakˈant az rajʃ ˈiʃajlə kərəstˈirər hut ɡəzˈuɡt az vɛr svɛt hɛlfn zˈaːnə ˈajnikləx vɛt ɛr dus ʃˈildiɡ blaːbn.	0.171	False	False	True	True
229_153488_0050	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	488.1	493.75	5.65	19	"און מיר וועלן אי""ה מיט העלפן ר' ישעי'לע קערעסטירער'ס אייניקלעך. איך זאג אייביג, מ'מיינט אז מ'העלפט יענעם, מ'העלפט זיך."	in mir vɛln ˈaləf jid haj mit hɛlfn rajʃ ˈiʃajlə kˈɛrəstirərs ˈajnikləx. ix zuɡ ˈajbiɡ, mmajnt az mhɛlft jˈɛnəm, mhɛlft zix.	0.263	False	False	True	True
229_153488_0051	dev	shiurim_one_per_speaker	229	153488	229_153488_הרב פיניע רובינשטיין	493.7	504.85	11.15	31	אין דעם זכות וואס מ'וועט העלפן די אייניקלעך פון הייליגן ר' ישעי'לע קערעסטירער, וועט מען געהאלפן ווערן מיט געזונט און פרנסה און נחת, גוטע קינדער, גוטע שידוכים, הרחבת הדעת, לשובע ולרזון.	in dejm zxis vus mvɛt hɛlfn də ˈajnikləx fin hˈajliɡn rajʃ ˈiʃajlə kərəstˈirər, vɛt mɛn ɡəhˈalfn virn mit ɡəzˈint in pˈarnusə in nˈaxəs, ɡˈitə kˈindər, ɡˈitə ʃidˈixim, harxˈuvas hadˈaas, lʃˈibə ˈilrzin.	0.194	False	False	True	True
